10000.0,25.0,0.0,5.0,1.0,1.0,0.0,3.3699325285851955e-07,2.0299921743571758e-07,0.059664085012627766,0.10844453700701706,0.16811631500604562,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,1.0,4.87983925268054e-07,1.5998375602066517e-07,0.06600444699870422,0.10590732298442163,0.34003545899759047,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,2.0,4.0599843487143517e-07,1.550070010125637e-07,0.05745463501079939,0.10639565699966624,0.5038928660214879,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,3.0,4.2101601138710976e-07,1.4400575309991837e-07,0.05818659902433865,0.10954067599959671,0.6716270520118997,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,4.0,5.33007550984621e-07,1.3399403542280197e-07,0.053610442992066965,0.11962701502488926,0.8448716080165468,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,5.0,5.259935278445482e-07,1.3300450518727303e-07,0.05391772597795352,0.10504727801890112,1.0038438379997388,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,6.0,4.259927663952112e-07,1.4598481357097626e-07,0.06140667598810978,0.10563269301201217,1.1708904030092526,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,7.0,5.439796950668097e-07,1.3699172995984554e-07,0.05881185599719174,0.10245920298621058,1.3321691020100843,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,8.0,4.2401370592415333e-07,1.309963408857584e-07,0.055025799985742196,0.1087615129945334,1.4959635180130135,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,9.0,4.2800093069672585e-07,1.360021997243166e-07,0.05475940799806267,0.1034616429824382,1.6541917330177967,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,10.0,4.050089046359062e-07,1.5899422578513622e-07,0.06039848900400102,0.11022865498671308,1.8248255350044928,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,11.0,4.869943950325251e-07,1.500011421740055e-07,0.05740435601910576,0.1043402629729826,1.986577544012107,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,12.0,4.259927663952112e-07,1.309963408857584e-07,0.05389186899992637,0.10581533698132262,2.1462923810177017,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,13.0,4.409812390804291e-07,1.2898817658424377e-07,0.05519500400987454,0.1038034230004996,2.3052980360225774,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,14.0,5.110050551593304e-07,1.329754013568163e-07,0.05324812600156292,0.10424810901167803,2.4628019020019565,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,15.0,4.149915184825659e-07,1.4097895473241806e-07,0.05779967599664815,0.11143223301041871,2.6320414160145447,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,16.0,4.199973773211241e-07,1.3801036402583122e-07,0.053836139995837584,0.10693496800377034,2.7928193700208794,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,17.0,3.949971869587898e-07,1.3000681065022945e-07,0.05558134999591857,0.09866394900018349,2.9470715430215932,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,18.0,3.9802398532629013e-07,1.5099067240953445e-07,0.05540022099739872,0.10340262300451286,3.105881384020904,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,19.0,6.569898687303066e-07,1.3300450518727303e-07,0.05923273699590936,0.10311360302148387,3.2682349100068677,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,20.0,3.9700535126030445e-07,1.3399403542280197e-07,0.05694541000411846,0.10376219399040565,3.4289495240082033,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,21.0,4.900211934000254e-07,2.0299921743571758e-07,0.05654113201308064,0.10171172898844816,3.5872099499974865,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,22.0,4.2800093069672585e-07,1.550070010125637e-07,0.05582740201498382,0.09995943700778298,3.74300394099555,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,23.0,3.5398988984525204e-07,1.2700911611318588e-07,0.060741488996427506,0.10183944800519384,3.9055918240046594,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,24.0,3.929890226572752e-07,1.500011421740055e-07,0.062471251003444195,0.11248390001128428,4.080553913023323,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,25.0,4.920002538710833e-07,1.3399403542280197e-07,0.0586682680004742,0.11104878998594359,4.250277901999652,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,26.0,4.189787432551384e-07,1.3699172995984554e-07,0.05176469500293024,0.10153629697742872,4.403586939006345,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,27.0,4.320172592997551e-07,1.1999509297311306e-07,0.05565153999486938,0.10714937699958682,4.566395185014699,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,28.0,4.899920895695686e-07,1.3201497495174408e-07,0.05482751099043526,0.10109006499988027,4.722319863998564,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,29.0,4.5902561396360397e-07,1.3998942449688911e-07,0.05627827800344676,0.10740139099652879,4.88600627600681,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,30.0,3.6900746636092663e-07,1.360021997243166e-07,0.054864901991095394,0.10598540800856426,5.046864113013726,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,31.0,4.0899612940847874e-07,1.3399403542280197e-07,0.05870566098019481,0.10438009598874487,5.209957202023361,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,32.0,5.030015017837286e-07,1.4097895473241806e-07,0.05657649799832143,0.11407236001105048,5.3806132080208044,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,33.0,4.410103429108858e-07,1.4301622286438942e-07,0.05436826098593883,0.10593061399413273,5.5409193219966255,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,34.0,4.4499756768345833e-07,1.3300450518727303e-07,0.05606889500631951,0.10047351001412608,5.697469432023354,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,35.0,4.939793143421412e-07,1.4001852832734585e-07,0.05244017200311646,0.10365633200854063,5.853573382017203,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,36.0,4.4700573198497295e-07,1.3399403542280197e-07,0.053366122010629624,0.10539595899172127,6.0123426930222195,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,37.0,3.9199949242174625e-07,1.4901161193847656e-07,0.05506102601066232,0.10511286099790595,6.172524465015158,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,38.0,4.789908416569233e-07,1.3801036402583122e-07,0.0544315830047708,0.10557404201244935,6.332537392008817,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,39.0,3.949971869587898e-07,1.4400575309991837e-07,0.0526272080023773,0.10586293201777153,6.491034934006166,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,40.0,5.239853635430336e-07,1.3501266948878765e-07,0.04786612800671719,0.10090329800732434,6.6398114479961805,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,41.0,5.270121619105339e-07,1.3998942449688911e-07,0.057247946999268606,0.10310445699724369,6.800171291019069,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,42.0,5.240144673734903e-07,1.2799864634871483e-07,0.05869976300164126,0.10327298098127358,6.962151194020407,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,43.0,4.1400198824703693e-07,1.329754013568163e-07,0.059773814980871975,0.10186342100496404,7.123795715015149,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,44.0,5.149922799319029e-07,1.2997770681977272e-07,0.06321006998769008,0.10351287800585851,7.290525743010221,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,45.0,4.2299507185816765e-07,1.2799864634871483e-07,0.05724294899846427,0.10553097000229172,7.453307229006896,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,46.0,4.080065991729498e-07,1.3399403542280197e-07,0.05607167599373497,0.10548817599192262,7.614873947022716,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,47.0,3.79019184038043e-07,1.360021997243166e-07,0.051859756000339985,0.1026913319947198,7.769432068016613,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,48.0,4.030007403343916e-07,1.3300450518727303e-07,0.05444705899572,0.10609987800125964,7.929986258997815,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,49.0,4.3699401430785656e-07,1.3399403542280197e-07,0.059579202003078535,0.10265242899185978,8.092224827007158,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,50.0,3.8501457311213017e-07,1.259904820472002e-07,0.0535955679952167,0.10179407600662671,8.247621376998723,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,51.0,4.699977580457926e-07,1.2698001228272915e-07,0.05317870699218474,0.10568821898777969,8.406495272996835,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,52.0,4.13012458011508e-07,1.360021997243166e-07,0.05339930401532911,0.11624788699555211,8.57614930899581,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,53.0,4.1798921301960945e-07,1.2500095181167126e-07,0.05582826799945906,0.10291361401323229,8.73489834900829,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,54.0,3.929890226572752e-07,1.449952833354473e-07,0.05779587401775643,0.10580428401590325,8.898505695018684,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,55.0,4.5599881559610367e-07,1.379812601953745e-07,0.05404684899258427,0.10590918199159205,9.058468568022363,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,56.0,4.2997999116778374e-07,1.3702083379030228e-07,0.05933228399953805,0.11004271000274457,9.227851147996262,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,57.0,4.3801264837384224e-07,1.3300450518727303e-07,0.05981916101882234,0.10194418599712662,9.389621973008616,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,58.0,4.0701706893742085e-07,1.4097895473241806e-07,0.05350951600121334,0.10494175500934944,9.548080533015309,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,59.0,5.319889169186354e-07,1.6999547369778156e-07,0.053991757973562926,0.10256215298431925,9.704642450000392,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,60.0,5.449983291327953e-07,1.3899989426136017e-07,0.055947382003068924,0.10931188199901953,9.869909121014643,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,61.0,4.289904609322548e-07,1.3899989426136017e-07,0.05861140397610143,0.10578779599745758,10.034315882017836,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,62.0,5.320180207490921e-07,1.6301055438816547e-07,0.05549507899559103,0.11574488400947303,10.20562738602166,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,63.0,4.049798008054495e-07,1.5099067240953445e-07,0.06687311001587659,0.10392383200814947,10.376431822020095,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,64.0,5.159818101674318e-07,1.4301622286438942e-07,0.05610064399661496,0.10661719299969263,10.539156542014098,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,65.0,4.2698229663074017e-07,1.410080585628748e-07,0.05672061801305972,0.10796408398891799,10.703848742996342,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,66.0,4.080065991729498e-07,1.2898817658424377e-07,0.05560474397498183,0.10557663900544867,10.865037281007972,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,67.0,4.2299507185816765e-07,1.3000681065022945e-07,0.051897666009608656,0.10129341497668065,11.018235441006254,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,68.0,4.4199987314641476e-07,1.3801036402583122e-07,0.05696864798665047,0.10750384800485335,11.182714879018022,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,69.0,5.3399708122015e-07,1.2500095181167126e-07,0.053368447988759726,0.10586829599924386,11.341958331002388,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,70.0,3.9898441173136234e-07,1.360021997243166e-07,0.05416467398754321,0.110077254998032,11.506207174010342,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,71.0,4.309986252337694e-07,1.240114215761423e-07,0.05952470298507251,0.10382086900062859,11.669559658010257,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,72.0,3.9301812648773193e-07,1.360021997243166e-07,0.052194360992871225,0.10701257499749772,11.828773449000437,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,73.0,5.050096660852432e-07,1.2700911611318588e-07,0.05834307399345562,0.10944344601011835,11.996567627997138,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,74.0,3.979948814958334e-07,1.379812601953745e-07,0.053292374999728054,0.10276688999147154,12.152633879013592,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,75.0,3.910099621862173e-07,1.309963408857584e-07,0.05261271700146608,0.10328875301638618,12.308541833015624,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,76.0,4.550092853605747e-07,1.2698001228272915e-07,0.05624658000306226,0.10439945801044814,12.469194933015388,-2160.0,-3520.0
10000.0,25.0,0.0,5.0,1.0,1.0,77.0,4.1900784708559513e-07,1.2500095181167126e-07,0.0611050009902101,0.10745322398724966,12.63775980900391,-2160.0,-3520.0
